timestamp,starting_souls,souls_this_run,app_yield_total,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649257380,7629398,7846310,46306320,49050,31391,2022-04-06 15:00:51.760349400 UTC,2022-04-06 15:02:55.863149200 UTC,2022-04-06 15:00:51.760349300 UTC,108,64,90
timestamp,starting_souls,souls_this_run,app_yield_total,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649257396,7629398,7883587,54152630,49050,31391,2022-04-06 15:00:51.760349400 UTC,2022-04-06 15:03:12.099750500 UTC,2022-04-06 15:00:51.760349300 UTC,108,64,90
timestamp,starting_souls,souls_this_run,app_yield_total,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649257413,7629398,7912526,62036217,49050,28939,2022-04-06 15:00:51.760349400 UTC,2022-04-06 15:03:28.329592100 UTC,2022-04-06 15:00:51.760349300 UTC,108,64,90
timestamp,starting_souls,souls_this_run,app_yield_total,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649257429,7629398,7946860,69948743,49050,28939,2022-04-06 15:00:51.760349400 UTC,2022-04-06 15:03:44.610426500 UTC,2022-04-06 15:00:51.760349300 UTC,108,64,90
timestamp,starting_souls,souls_this_run,app_yield_total,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649257445,7629398,7978251,77895603,49050,28939,2022-04-06 15:00:51.760349400 UTC,2022-04-06 15:04:00.884697500 UTC,2022-04-06 15:00:51.760349300 UTC,108,64,90
timestamp,starting_souls,souls_this_run,app_yield_total,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649257461,7629398,8012585,85873854,49050,28939,2022-04-06 15:00:51.760349400 UTC,2022-04-06 15:04:17.155518400 UTC,2022-04-06 15:00:51.760349300 UTC,108,64,90
timestamp,starting_souls,souls_this_run,app_yield_total,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649257478,7629398,8044467,93886439,49050,28939,2022-04-06 15:00:51.760349400 UTC,2022-04-06 15:04:33.457204 UTC,2022-04-06 15:00:51.760349300 UTC,108,64,90
timestamp,starting_souls,souls_this_run,app_yield_total,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649257494,7629398,8073406,101930906,49050,28939,2022-04-06 15:00:51.760349400 UTC,2022-04-06 15:04:49.743456400 UTC,2022-04-06 15:00:51.760349300 UTC,108,64,90
timestamp,starting_souls,souls_this_run,app_yield_total,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649257510,7629398,8107740,110004312,49050,28939,2022-04-06 15:00:51.760349400 UTC,2022-04-06 15:05:06.013361200 UTC,2022-04-06 15:00:51.760349300 UTC,108,64,90
timestamp,starting_souls,souls_this_run,app_yield_total,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649257526,7629398,8139131,118112052,49050,28939,2022-04-06 15:00:51.760349400 UTC,2022-04-06 15:05:22.286211500 UTC,2022-04-06 15:00:51.760349300 UTC,108,64,90
timestamp,starting_souls,souls_this_run,app_yield_total,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649257543,7629398,8173465,126251183,49050,28939,2022-04-06 15:00:51.760349400 UTC,2022-04-06 15:05:38.553749800 UTC,2022-04-06 15:00:51.760349300 UTC,108,64,90
timestamp,starting_souls,souls_this_run,app_yield_total,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649257559,7629398,8210742,134424648,49050,28939,2022-04-06 15:00:51.760349400 UTC,2022-04-06 15:05:54.815518400 UTC,2022-04-06 15:00:51.760349300 UTC,108,64,90
timestamp,starting_souls,souls_this_run,app_yield_total,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649257575,7629398,8242133,142635390,49050,28939,2022-04-06 15:00:51.760349400 UTC,2022-04-06 15:06:11.069327800 UTC,2022-04-06 15:00:51.760349300 UTC,108,64,90
timestamp,starting_souls,souls_this_run,app_yield_total,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649257592,7629398,8276467,150877523,49050,28939,2022-04-06 15:00:51.760349400 UTC,2022-04-06 15:06:27.339997400 UTC,2022-04-06 15:00:51.760349300 UTC,108,64,90
timestamp,starting_souls,souls_this_run,app_yield_total,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649257608,7629398,8310801,159153990,49050,28939,2022-04-06 15:00:51.760349400 UTC,2022-04-06 15:06:43.601444600 UTC,2022-04-06 15:00:51.760349300 UTC,108,64,90
timestamp,starting_souls,souls_this_run,app_yield_total,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649257624,7629398,8352004,167464791,49050,28939,2022-04-06 15:00:51.760349400 UTC,2022-04-06 15:06:59.856700 UTC,2022-04-06 15:00:51.760349300 UTC,108,64,90
timestamp,starting_souls,souls_this_run,app_yield_total,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649257640,7629398,8386338,175816795,49050,28939,2022-04-06 15:00:51.760349400 UTC,2022-04-06 15:07:16.115464800 UTC,2022-04-06 15:00:51.760349300 UTC,108,64,90
timestamp,starting_souls,souls_this_run,app_yield_total,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649257657,7629398,8420672,184203133,49050,28939,2022-04-06 15:00:51.760349400 UTC,2022-04-06 15:07:32.377940500 UTC,2022-04-06 15:00:51.760349300 UTC,108,64,90
timestamp,starting_souls,souls_this_run,app_yield_total,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649257673,7629398,8455006,192623805,49050,28939,2022-04-06 15:00:51.760349400 UTC,2022-04-06 15:07:48.650544600 UTC,2022-04-06 15:00:51.760349300 UTC,108,64,90
timestamp,starting_souls,souls_this_run,app_yield_total,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649257689,7629398,8483945,201078811,49050,28939,2022-04-06 15:00:51.760349400 UTC,2022-04-06 15:08:04.918849800 UTC,2022-04-06 15:00:51.760349300 UTC,108,64,90
timestamp,starting_souls,souls_this_run,app_yield_total,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649257705,7629398,8518279,209562756,49050,28939,2022-04-06 15:00:51.760349400 UTC,2022-04-06 15:08:21.202278500 UTC,2022-04-06 15:00:51.760349300 UTC,108,64,90
timestamp,starting_souls,souls_this_run,app_yield_total,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649257722,7629398,8547218,218081035,49050,28939,2022-04-06 15:00:51.760349400 UTC,2022-04-06 15:08:37.469737600 UTC,2022-04-06 15:00:51.760349300 UTC,108,64,90
timestamp,starting_souls,souls_this_run,app_yield_total,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649258244,8587438,8587438,0,0,999999,2022-04-06 15:16:52.834682200 UTC,2022-04-06 15:17:19.355497 UTC,2022-04-06 15:16:52.834682 UTC,108,64,90
timestamp,starting_souls,souls_this_run,app_yield_total,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649258275,8621772,8621772,0,0,999999,2022-04-06 15:17:24.192027100 UTC,2022-04-06 15:17:50.759344700 UTC,2022-04-06 15:17:24.192027 UTC,108,64,90
timestamp,starting_souls,souls_this_run,app_yield_total,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649258457,8656106,8656106,0,0,999999,2022-04-06 15:20:26.563611200 UTC,2022-04-06 15:20:53.143469900 UTC,2022-04-06 15:20:26.563611100 UTC,108,64,90
timestamp,starting_souls,souls_this_run,app_yield_total,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649258489,8685045,8685045,0,0,999999,2022-04-06 15:20:57.897942800 UTC,2022-04-06 15:21:24.442458200 UTC,2022-04-06 15:20:57.897942700 UTC,108,64,90
timestamp,starting_souls,souls_this_run,app_yield_total,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649258553,8716927,8740472,0,0,999999,2022-04-06 15:22:01.754054200 UTC,2022-04-06 15:22:28.375814700 UTC,2022-04-06 15:22:01.754054100 UTC,108,64,90
timestamp,starting_souls,souls_this_run,app_yield_total,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649258569,8716927,8772354,23545,31882,31882,2022-04-06 15:22:01.754054200 UTC,2022-04-06 15:22:44.630923200 UTC,2022-04-06 15:22:01.754054100 UTC,108,64,90
timestamp,starting_souls,souls_this_run,app_yield_total,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649258585,8716927,8806688,78972,34334,31882,2022-04-06 15:22:01.754054200 UTC,2022-04-06 15:23:00.929251 UTC,2022-04-06 15:22:01.754054100 UTC,108,64,90
timestamp,starting_souls,souls_this_run,app_yield_total,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649258601,8716927,8841022,168733,34334,31882,2022-04-06 15:22:01.754054200 UTC,2022-04-06 15:23:17.196463200 UTC,2022-04-06 15:22:01.754054100 UTC,108,64,90
timestamp,starting_souls,souls_this_run,app_yield_total,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649258618,8716927,8867018,292828,34334,25996,2022-04-06 15:22:01.754054200 UTC,2022-04-06 15:23:33.478994 UTC,2022-04-06 15:22:01.754054100 UTC,108,64,90
timestamp,starting_souls,souls_this_run,app_yield_total,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649258634,8716927,8904295,442919,37277,25996,2022-04-06 15:22:01.754054200 UTC,2022-04-06 15:23:49.744397900 UTC,2022-04-06 15:22:01.754054100 UTC,108,64,90
timestamp,starting_souls,souls_this_run,app_yield_total,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649258650,8716927,8947459,630287,43164,25996,2022-04-06 15:22:01.754054200 UTC,2022-04-06 15:24:05.827414 UTC,2022-04-06 15:22:01.754054100 UTC,108,64,90
