1649296777,22811791,26009530,144354349,49050,28939,2022-04-07 01:34:25.397435300 UTC,2022-04-07 01:59:32.763562500 UTC,2022-04-07 01:34:25.397435100 UTC,108,64,90
timestamp,starting_souls,souls_this_run,app_yield_total,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649296793,22811791,26043864,147552088,49050,28939,2022-04-07 01:34:25.397435300 UTC,2022-04-07 01:59:49.043301100 UTC,2022-04-07 01:34:25.397435100 UTC,108,64,90
timestamp,starting_souls,souls_this_run,app_yield_total,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649296810,22811791,26075746,150784161,49050,28939,2022-04-07 01:34:25.397435300 UTC,2022-04-07 02:00:05.302277800 UTC,2022-04-07 01:34:25.397435100 UTC,108,64,90
timestamp,starting_souls,souls_this_run,app_yield_total,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649296826,22811791,26121853,154048116,49050,28939,2022-04-07 01:34:25.397435300 UTC,2022-04-07 02:00:21.568683200 UTC,2022-04-07 01:34:25.397435100 UTC,108,64,90
timestamp,starting_souls,souls_this_run,app_yield_total,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649296842,22811791,26153244,157358178,49050,28939,2022-04-07 01:34:25.397435300 UTC,2022-04-07 02:00:37.796570700 UTC,2022-04-07 01:34:25.397435100 UTC,108,64,90
timestamp,starting_souls,souls_this_run,app_yield_total,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649296858,22811791,26199351,160699631,49050,28939,2022-04-07 01:34:25.397435300 UTC,2022-04-07 02:00:54.066220700 UTC,2022-04-07 01:34:25.397435100 UTC,108,64,90
timestamp,starting_souls,souls_this_run,app_yield_total,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649296875,22811791,26244967,164087191,49050,28939,2022-04-07 01:34:25.397435300 UTC,2022-04-07 02:01:10.339155500 UTC,2022-04-07 01:34:25.397435100 UTC,108,64,90
timestamp,starting_souls,souls_this_run,app_yield_total,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649296891,22811791,26279301,167520367,49050,28939,2022-04-07 01:34:25.397435300 UTC,2022-04-07 02:01:26.622890 UTC,2022-04-07 01:34:25.397435100 UTC,108,64,90
timestamp,starting_souls,souls_this_run,app_yield_total,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649296907,22811791,26313635,170987877,49050,28939,2022-04-07 01:34:25.397435300 UTC,2022-04-07 02:01:42.896973500 UTC,2022-04-07 01:34:25.397435100 UTC,108,64,90
timestamp,starting_souls,souls_this_run,app_yield_total,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649296939,26350421,26350421,0,0,999999,2022-04-07 02:01:48.078436700 UTC,2022-04-07 02:02:14.669268500 UTC,2022-04-07 02:01:48.078436500 UTC,108,64,90
timestamp,starting_souls,souls_this_run,app_yield_total,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649296955,26350421,26384755,0,34334,34334,2022-04-07 02:01:48.078436700 UTC,2022-04-07 02:02:30.944754400 UTC,2022-04-07 02:01:48.078436500 UTC,108,64,90
timestamp,starting_souls,souls_this_run,app_yield_total,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649296971,26350421,26419089,34334,34334,34334,2022-04-07 02:01:48.078436700 UTC,2022-04-07 02:02:47.227694900 UTC,2022-04-07 02:01:48.078436500 UTC,108,64,90
timestamp,starting_souls,souls_this_run,app_yield_total,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649296988,26350421,26453423,103002,34334,34334,2022-04-07 02:01:48.078436700 UTC,2022-04-07 02:03:03.511625100 UTC,2022-04-07 02:01:48.078436500 UTC,108,64,90
timestamp,starting_souls,souls_this_run,app_yield_total,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649297004,26350421,26484814,206004,34334,31391,2022-04-07 02:01:48.078436700 UTC,2022-04-07 02:03:19.795998200 UTC,2022-04-07 02:01:48.078436500 UTC,108,64,90
timestamp,starting_souls,souls_this_run,app_yield_total,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649297020,26350421,26519148,340397,34334,31391,2022-04-07 02:01:48.078436700 UTC,2022-04-07 02:03:36.056920500 UTC,2022-04-07 02:01:48.078436500 UTC,108,64,90
timestamp,starting_souls,souls_this_run,app_yield_total,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649297037,26350421,26553482,509124,34334,31391,2022-04-07 02:01:48.078436700 UTC,2022-04-07 02:03:52.337527100 UTC,2022-04-07 02:01:48.078436500 UTC,108,64,90
timestamp,starting_souls,souls_this_run,app_yield_total,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649297053,26350421,26587816,712185,34334,31391,2022-04-07 02:01:48.078436700 UTC,2022-04-07 02:04:08.621930 UTC,2022-04-07 02:01:48.078436500 UTC,108,64,90
timestamp,starting_souls,souls_this_run,app_yield_total,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649297069,26350421,26619207,949580,34334,31391,2022-04-07 02:01:48.078436700 UTC,2022-04-07 02:04:24.894265200 UTC,2022-04-07 02:01:48.078436500 UTC,108,64,90
timestamp,starting_souls,souls_this_run,app_yield_total,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649297085,26350421,26653541,1218366,34334,31391,2022-04-07 02:01:48.078436700 UTC,2022-04-07 02:04:41.141967400 UTC,2022-04-07 02:01:48.078436500 UTC,108,64,90
timestamp,starting_souls,souls_this_run,app_yield_total,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649297102,26350421,26687875,1521486,34334,31391,2022-04-07 02:01:48.078436700 UTC,2022-04-07 02:04:57.383281800 UTC,2022-04-07 02:01:48.078436500 UTC,108,64,90
timestamp,starting_souls,souls_this_run,app_yield_total,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649297118,26350421,26722209,1858940,34334,31391,2022-04-07 02:01:48.078436700 UTC,2022-04-07 02:05:13.680441400 UTC,2022-04-07 02:01:48.078436500 UTC,108,64,90
timestamp,starting_souls,souls_this_run,app_yield_total,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649297134,26350421,26756543,2230728,34334,31391,2022-04-07 02:01:48.078436700 UTC,2022-04-07 02:05:29.945219700 UTC,2022-04-07 02:01:48.078436500 UTC,108,64,90
timestamp,starting_souls,souls_this_run,app_yield_total,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649297150,26350421,26790877,2636850,34334,31391,2022-04-07 02:01:48.078436700 UTC,2022-04-07 02:05:46.204938 UTC,2022-04-07 02:01:48.078436500 UTC,108,64,90
timestamp,starting_souls,souls_this_run,app_yield_total,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649297167,26350421,26836984,3077306,46107,31391,2022-04-07 02:01:48.078436700 UTC,2022-04-07 02:06:02.487344400 UTC,2022-04-07 02:01:48.078436500 UTC,108,64,90
timestamp,starting_souls,souls_this_run,app_yield_total,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649297183,26350421,26868375,3563869,46107,31391,2022-04-07 02:01:48.078436700 UTC,2022-04-07 02:06:18.770572 UTC,2022-04-07 02:01:48.078436500 UTC,108,64,90
timestamp,starting_souls,souls_this_run,app_yield_total,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649297199,26350421,26902709,4081823,46107,31391,2022-04-07 02:01:48.078436700 UTC,2022-04-07 02:06:35.029654800 UTC,2022-04-07 02:01:48.078436500 UTC,108,64,90
timestamp,starting_souls,souls_this_run,app_yield_total,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649297243,26973294,26973829,0,0,999999,2022-04-07 02:06:51.900506800 UTC,2022-04-07 02:07:18.442832200 UTC,2022-04-07 02:06:51.900506500 UTC,108,64,90
timestamp,starting_souls,souls_this_run,app_yield_total,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
